what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1336398343442
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1336398343548
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1336398343576
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1336398343586
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1336398343588
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1336398343669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398348425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398366263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398370832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398372144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398372460
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398420569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398420880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398421008
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336398425270
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398446529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398448622
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336398456195
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336398467405
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336398469221
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1336398480530
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1336398480539
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1336398480543
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1336398480546
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1336398484490
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1336398484509
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1336398484511
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1336398484527
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1336398484559
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1336398484573
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1336398484578
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1336398484636
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1336398484638
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1336398484922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398489294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398490700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398490746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398492111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398492365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398516982
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1336398519474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398524753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398533777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398536068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398540496
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1336398546291
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336398547214
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336398547299
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1336398554886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398573983
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1336398577613
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1336398577661
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1336398577668
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1336398577715
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1336398577734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398578061
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1336398578067
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336398586523
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336398586594
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398588743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398591428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398591735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398602658
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398604900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398619442
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398621450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398627450
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336398627678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398630761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398633090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398633335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398644981
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398646758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398663338
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1336398663923
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1336398664851
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336398674366
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336398678617
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336398684148
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336398691028
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336398691236
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336398691460
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336398692027
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336398693681
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336398703312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336398713722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336398713941
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336398714148
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336398714522
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336398742615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398744582
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398747122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398747364
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398757690
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398759870
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1336398790804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398863839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398865581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398873579
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336398886875
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336398887467
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336398888975
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336398899068
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336398899362
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1336398899953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336398901277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398903246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398904608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398904868
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398915570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398917173
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398928967
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1336398952161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336398955921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398963789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398965034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398965282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398979002
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398980824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336398992457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1336398999096
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336398999625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336398999981
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336399000204
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336399000428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336399000611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336399000798
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336399001001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336399001213
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336399001428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336399001773
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1336399002626
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1336399014658
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1336399015412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336399017526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336399018810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336399019057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336399027910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336399029821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336399046758
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336399047555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336399048686
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1336399048809
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1336399049143
stopped,bundle,org.eclipse.mylyn.help.ui,3.6.1.v20110830-0100,"org.eclipse.mylyn.help.ui",1336399049152
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1336399049154
stopped,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1336399049154
stopped,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1336399049154
stopped,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1336399049178
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.6.1.v20110825-0100,"org.eclipse.mylyn.tasks.bugs",1336399049180
stopped,bundle,org.eclipse.egit.mylyn.ui,1.1.0.201109151100-r,"org.eclipse.egit.mylyn.ui",1336399049182
stopped,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1336399049183
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.tasks.ui",1336399049185
stopped,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1336399049186
stopped,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1336399049186
stopped,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1336399049186
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1336399049186
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1336399049188
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1336399049191
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1336399049193
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1336399049195
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1336399049197
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1336399049200
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1336399049202
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1336399049204
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1336399049207
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1336399049209
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1336399049212
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1336399049214
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.402.v201201250306,"org.eclipse.jst.ws.consumption.ui",1336399049217
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.603.v201202012024,"org.eclipse.jst.ws.consumption",1336399049221
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1336399049223
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.core",1336399049225
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.cxf.ui",1336399049227
