what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335869063869
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1335869067504
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1335869067644
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335869069204
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1335869071747
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335869072699
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335869345200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335869458887
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1335869563070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335869574567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335869602382
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335869602756
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335869602818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335869614659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335869618075
