what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337600701065
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1337600701081
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337600701876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337600742655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337600743887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337600753029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337600754667
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337600755057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337601040158
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337601040657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337601059231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337601223630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337601228669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337601280180
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1337601280196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337601281116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337601733764
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337601736640
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337601759515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1337601759529
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337601764786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337601846624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337601874872
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337601941249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337602029620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337602051129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337602514120
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337602515243
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337602531389
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1337602537427
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1337602537489
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337602542044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337602544025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337602546662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337602548035
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337603086922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337603090666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605189033
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1337605195151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1337605196638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1337605196890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1337605197062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1337605197220
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1337605197360
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337605232050
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337605232117
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1337605238014
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337605238247
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337605238340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605264140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605398188
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605412872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605415679
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337605418649
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1337605419517
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1337605419519
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1337605419525
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1337605419531
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1337605426968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1337605427344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337605431967
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337605435049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1337605453088
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1337605566886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337605576043
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337605580297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605590230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605590318
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1337605595538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605604201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605604312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605609443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605610958
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605611338
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605621431
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605622309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605655269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1337605672899
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1337605700276
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1337605700585
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1337605700876
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337605702641
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1337605709427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337605715621
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1337605727087
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1337605728140
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1337605728353
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1337605728425
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337605731210
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1337605731210
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1337605733689
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605735125
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605735828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605735846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605740107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605740133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605740221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337605748497
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605755382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605757125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605758886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605760107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605760414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605769247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605774003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605941002
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1337605950905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337605951965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605955410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605956749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605960243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605961346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605962908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605976722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337605982690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337606041482
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1337606042934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337606047373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337606048644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337606048926
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337606058582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337606061979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337606177751
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1337606186115
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1337606186129
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1337606186138
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1337606186147
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1337606186176
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1337606186240
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1337606186242
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1337606186425
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337606204530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337606207045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337606220306
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337606224693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337606254609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1337606262526
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337606266400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337606267781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337606269658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337606277650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337606281959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337606336948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1337606342082
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1337606345807
started,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1337606345867
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337606346017
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337606346086
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337606348481
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337606355061
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1337606377382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337606381587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337606383297
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1337606393194
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1337606396880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1337606412369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337606416967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337606429076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337606432668
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337606496178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1337606528160
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1337606743475
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337606745438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337606747609
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1337606748470
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1337606765533
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1337606765541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337606911621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337607069841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337607169379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337607805552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1337607806610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337607810724
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337607921971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337607922055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337607923404
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1337607923572
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1337607923935
stopped,bundle,org.eclipse.mylyn.help.ui,3.6.1.v20110830-0100,"org.eclipse.mylyn.help.ui",1337607923938
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1337607923941
stopped,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1337607923941
stopped,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1337607923941
stopped,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1337607923943
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.6.1.v20110825-0100,"org.eclipse.mylyn.tasks.bugs",1337607923945
stopped,bundle,org.eclipse.egit.mylyn.ui,1.1.0.201109151100-r,"org.eclipse.egit.mylyn.ui",1337607923947
stopped,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1337607923947
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.5.0.v20110608-1400,"org.eclipse.mylyn.wikitext.tasks.ui",1337607923955
stopped,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1337607923956
stopped,bundle,org.eclipse.mylyn.resources.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.resources.ui",1337607923956
stopped,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1337607923956
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1337607923958
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1337607923962
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1337607923965
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1337607923967
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1337607923969
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1337607923972
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1337607923976
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1337607923978
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1337607923981
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1337607923984
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1337607923986
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1337607923990
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1337607924003
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.402.v201201250306,"org.eclipse.jst.ws.consumption.ui",1337607924007
stopped,bundle,org.eclipse.jst.ws.consumption,1.0.603.v201202012024,"org.eclipse.jst.ws.consumption",1337607924010
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1337607924013
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.core",1337607924015
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.cxf.ui",1337607924017
stopped,bundle,org.eclipse.jst.ws.cxf.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.core",1337607924020
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1337607924022
stopped,bundle,org.eclipse.jst.ws.ui,1.0.403.v201004211805,"org.eclipse.jst.ws.ui",1337607924024
stopped,bundle,org.eclipse.jst.ws,1.0.509.v201108250610,"org.eclipse.jst.ws",1337607924026
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1337607939123
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1337607939124
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1337607939125
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1337607939125
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1337607939126
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1337607939126
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1337607939127
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1337607939127
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1337607939128
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1337607939128
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1337607939128
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1337607939129
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1337607939130
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1337607939130
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1337607939130
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1337607939131
